index,is_init,is_goal
0,False,False
1,False,False
2,False,False
3,False,False
4,False,False
5,False,False
6,True,False
7,False,False
8,True,False
9,False,False
10,False,False
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,True,False
23,False,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,False
29,False,False
30,False,False
31,False,False
32,True,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,False,False
39,True,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,False
49,False,False
50,True,False
51,False,False
52,True,False
53,False,False
54,False,False
55,False,False
56,True,False
57,False,False
58,False,False
59,False,False
60,True,False
61,False,False
62,False,False
63,True,False
64,False,False
65,False,False
66,False,False
67,True,False
68,False,False
69,False,False
70,False,False
71,False,False
72,True,False
73,False,False
74,False,False
75,False,False
76,False,False
77,True,False
78,False,False
79,False,False
80,False,False
81,False,False
82,False,False
83,True,False
84,False,False
85,True,False
86,False,False
87,True,False
88,False,False
89,True,False
90,False,True
91,True,False
92,False,True
93,True,False
94,False,False
95,True,False
96,False,False
97,True,False
98,False,True
99,True,False
100,False,False
101,True,False
102,False,True
103,True,False
104,False,False
105,True,False
106,False,True
107,True,False
108,True,False
109,False,False
110,True,False
111,False,False
112,True,False
113,False,False
114,True,False
115,False,False
116,True,False
117,False,False
118,False,False
119,True,False
120,False,False
121,True,False
122,False,False
123,True,False
124,False,False
125,True,False
126,False,False
127,True,False
