source,destination
18,81
25,96
27,123
26,103
27,132
9,63
0,5
22,90
3,31
28,149
6,57
4,39
13,72
28,158
1,15
16,77
27,125
20,86
27,134
0,7
23,91
28,142
3,33
26,117
28,151
4,41
1,17
2,25
27,127
0,0
27,136
17,80
28,144
6,52
28,153
1,10
7,60
24,94
27,120
8,61
27,129
14,74
0,2
3,28
26,112
28,146
6,54
4,36
1,12
15,75
2,20
5,46
25,95
27,122
12,70
22,89
26,105
11,68
3,30
26,114
6,56
4,38
13,71
1,14
19,84
2,22
28,160
5,48
18,82
20,85
9,64
26,98
26,107
10,65
26,116
6,58
4,40
1,16
16,78
2,24
28,162
5,50
26,100
23,92
26,109
6,51
27,138
26,118
1,9
7,59
28,155
2,26
5,43
14,73
21,88
26,102
27,131
26,111
0,4
4,35
27,140
1,11
28,148
2,19
28,157
5,45
12,69
27,124
26,104
27,133
26,113
0,6
28,141
1,13
3,32
19,83
28,150
2,21
28,159
5,47
26,97
27,126
26,106
27,135
26,115
17,79
0,8
28,143
3,34
28,152
2,23
4,42
28,161
5,49
24,93
27,119
26,99
27,128
26,108
0,1
10,66
27,137
28,156
3,27
28,145
6,53
28,154
21,87
26,101
27,121
8,62
26,110
27,130
0,3
27,139
11,67
3,29
28,147
6,55
2,18
4,37
5,44
15,76
