index,is_in_good_operators
0,False
1,True
2,False
3,False
4,False
5,False
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,True
43,True
44,True
45,True
46,False
47,False
48,True
49,False
50,False
51,False
52,True
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,True
73,False
74,False
75,False
76,True
77,False
78,False
79,False
80,False
81,False
82,True
83,False
84,True
85,True
86,True
87,False
88,True
89,True
90,False
91,True
92,True
93,False
94,True
95,True
96,True
97,True
98,False
99,False
100,False
101,False
102,True
103,True
104,False
105,True
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,True
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,True
128,False
129,False
130,False
131,False
132,True
133,False
134,False
135,True
136,True
137,False
138,False
