index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,False
7,False
8,True
9,True
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,True
21,True
22,False
23,False
24,True
25,True
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,True
45,True
46,False
47,False
48,True
49,True
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,True
61,True
62,False
63,False
64,True
65,True
66,False
67,False
