source,destination
1,31
4,73
2,48
0,5
9,127
10,134
0,14
6,112
5,92
1,24
1,33
2,41
8,121
2,50
0,7
9,129
6,105
5,85
0,16
11,135
6,114
5,94
1,26
1,35
2,43
8,123
2,52
0,0
0,9
6,107
5,87
11,137
5,96
7,115
1,28
1,37
3,65
2,45
2,54
0,2
6,100
4,82
6,109
5,89
11,139
7,117
1,21
1,30
1,39
3,58
3,67
2,47
4,75
9,126
6,102
4,84
6,111
7,119
1,23
1,32
3,60
2,40
3,69
2,49
8,120
4,77
9,128
1,22
6,104
6,113
0,18
1,25
3,62
2,42
4,70
4,79
6,106
10,131
0,11
5,98
3,55
3,64
4,72
4,81
6,108
0,4
7,116
0,13
10,133
1,20
5,91
3,57
3,66
4,74
9,125
6,101
4,83
6,110
0,6
7,118
0,15
5,93
3,59
1,34
3,68
4,76
6,103
8,122
2,51
0,8
5,86
0,17
11,136
5,95
1,27
3,61
1,36
2,44
4,78
8,124
2,53
0,1
10,130
0,10
5,88
0,19
11,138
5,97
1,29
3,63
1,38
4,71
2,46
4,80
0,3
10,132
0,12
5,90
5,99
3,56
