source,destination
4,64
5,74
0,5
3,22
3,31
3,40
3,49
9,99
4,66
7,83
10,100
3,24
3,33
1,8
3,42
6,77
7,85
10,102
0,0
3,26
3,35
1,10
3,44
7,87
10,104
5,71
0,2
3,19
3,28
3,37
8,91
3,58
5,73
3,21
3,30
2,13
8,93
3,51
7,82
3,60
4,68
5,75
3,23
1,7
2,15
9,94
3,53
10,101
3,62
6,79
3,25
1,9
8,88
2,17
3,46
9,96
3,55
10,103
6,81
5,70
3,18
0,4
1,11
3,39
8,90
3,48
9,98
3,57
4,65
3,32
2,12
3,41
8,92
3,50
3,59
6,76
4,67
7,84
1,6
3,34
2,14
3,43
3,52
3,61
6,78
4,69
7,86
0,1
3,27
3,36
2,16
3,45
9,95
3,54
3,63
6,80
10,105
5,72
0,3
3,20
3,29
3,38
8,89
3,47
9,97
3,56
