source,destination
68,155
42,103
7,26
13,42
55,130
19,55
59,137
3,13
39,97
72,164
46,112
5,19
2,11
49,117
20,56
9,35
26,69
66,151
35,90
10,36
53,126
17,51
7,28
56,131
27,70
3,15
16,49
73,165
5,21
60,140
24,65
33,86
8,32
23,63
50,120
31,79
71,161
0,0
34,87
51,121
40,100
15,46
30,77
57,134
14,44
21,59
41,101
47,114
22,60
11,39
31,81
64,148
38,96
28,73
0,2
4,18
48,115
37,94
12,40
18,53
45,110
55,129
44,108
19,54
62,144
3,12
46,111
52,124
1,5
36,91
69,158
26,68
32,84
8,29
35,89
53,125
42,104
17,50
63,145
43,105
3,14
39,98
60,139
49,118
24,64
67,154
1,7
70,159
33,85
8,31
10,37
56,132
31,78
6,24
40,99
58,135
2,8
8,33
47,113
65,149
54,128
11,38
29,74
31,80
7,25
38,95
51,122
4,17
15,47
72,163
61,142
18,52
25,67
2,10
45,109
9,34
22,61
68,156
31,82
7,27
13,43
52,123
59,138
16,48
1,4
5,20
20,57
66,152
23,62
50,119
27,71
67,153
1,6
30,76
5,22
36,92
73,166
8,30
57,133
21,58
6,23
63,146
43,106
64,147
71,162
28,72
0,1
34,88
37,93
70,160
14,45
54,127
41,102
44,107
62,143
4,16
58,136
0,3
61,141
25,66
48,116
2,9
12,41
69,157
32,83
65,150
29,75
