source,destination
4,64
7,81
4,73
12,98
3,40
1,15
3,49
4,57
10,91
2,32
4,66
7,83
5,76
1,8
3,42
1,17
2,25
4,59
2,34
0,0
1,10
3,44
1,19
2,27
4,61
2,36
0,2
1,3
1,12
2,29
2,38
12,97
1,5
1,14
8,84
2,22
10,90
3,51
2,31
7,82
4,68
5,75
1,7
1,16
8,86
2,24
10,92
3,53
2,33
6,79
4,70
5,77
1,9
1,18
9,87
3,46
2,26
11,93
3,55
2,35
4,63
4,72
1,11
1,20
3,39
9,89
3,48
2,28
11,95
2,37
4,65
4,74
1,4
1,13
3,41
2,21
3,50
2,30
4,58
4,67
1,6
8,85
3,43
2,23
3,52
6,78
4,60
4,69
0,1
3,45
3,54
6,80
4,62
4,71
12,96
9,88
3,47
11,94
3,56
