source,destination
6,18
20,84
19,64
20,93
19,73
6,20
17,51
19,57
20,86
16,49
19,66
12,36
9,28
14,42
7,21
17,53
20,79
19,59
20,88
0,0
19,68
15,46
12,38
14,44
8,25
10,31
7,23
20,81
3,10
19,61
20,90
0,2
5,16
19,70
1,3
20,83
19,63
20,92
1,5
18,55
11,34
20,76
19,56
20,85
4,13
2,6
17,52
20,78
13,39
20,87
15,45
12,37
2,8
8,24
10,30
20,80
3,9
13,41
20,89
15,47
19,72
8,26
10,32
6,19
20,82
3,11
16,48
19,65
1,4
19,74
18,54
9,27
11,33
20,75
4,12
19,58
16,50
19,67
9,29
14,43
11,35
20,77
7,22
4,14
19,60
0,1
5,15
19,69
2,7
13,40
19,62
20,91
19,71
5,17
