source,destination
20,84
20,93
0,5
3,22
19,73
5,28
12,43
18,65
13,44
20,86
20,95
19,75
4,23
1,8
18,58
18,67
10,38
17,53
20,88
0,0
19,68
4,25
1,10
18,60
8,34
20,90
0,2
3,19
19,70
15,48
4,27
18,62
11,41
20,83
20,92
3,21
12,42
18,55
2,13
18,64
9,37
20,85
6,31
20,94
16,51
1,7
19,77
18,57
18,66
2,15
17,52
20,87
7,32
4,24
1,9
19,79
18,59
2,17
14,46
10,39
20,89
3,18
4,26
0,4
19,72
1,11
19,81
18,61
8,35
11,40
20,82
15,49
19,74
18,54
2,12
5,29
18,63
9,36
6,30
13,45
16,50
1,6
19,76
18,56
2,14
0,1
19,69
19,78
2,16
7,33
20,91
0,3
3,20
19,71
19,80
14,47
