0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
1,0,8
1,1,9
1,2,10
1,3,11
1,4,12
1,5,13
1,6,14
1,7,15
2,0,16
2,1,17
2,2,18
2,3,19
2,4,20
2,5,21
2,6,22
2,7,23
3,0,24
3,1,25
3,2,26
3,3,27
3,4,28
3,5,29
3,6,30
4,0,31
4,1,32
4,2,33
4,3,34
4,4,35
4,5,36
4,6,37
5,0,38
5,1,39
6,0,40
6,1,41
7,0,42
7,1,43
8,0,44
8,1,45
9,0,46
9,1,47
10,0,48
10,1,49
11,0,50
11,1,51
12,0,52
12,1,53
13,0,54
13,1,55
14,0,56
14,1,57
15,0,58
15,1,59
16,0,60
16,1,61
17,0,62
17,1,63
18,0,64
18,1,65
19,0,66
19,1,67
20,0,68
20,1,69
21,0,70
21,1,71
22,0,72
22,1,73
22,2,74
22,3,75
22,4,76
22,5,77
22,6,78
22,7,79
22,8,80
22,9,81
22,10,82
22,11,83
22,12,84
22,13,85
22,14,86
22,15,87
22,16,88
22,17,89
23,0,90
23,1,91
23,2,92
23,3,93
23,4,94
23,5,95
23,6,96
23,7,97
23,8,98
23,9,99
23,10,100
23,11,101
23,12,102
23,13,103
23,14,104
23,15,105
23,16,106
23,17,107
24,0,108
24,1,109
24,2,110
24,3,111
24,4,112
24,5,113
24,6,114
24,7,115
24,8,116
24,9,117
24,10,118
24,11,119
24,12,120
24,13,121
24,14,122
24,15,123
24,16,124
24,17,125
