source,destination
4,64
6,91
2,39
5,74
0,5
5,83
1,15
3,49
9,99
1,24
4,57
6,84
2,32
4,66
2,41
11,108
5,76
0,7
3,42
12,109
1,17
14,115
1,26
8,96
4,59
2,34
10,102
7,94
0,0
5,78
0,9
15,119
3,44
12,111
1,19
8,98
4,61
2,36
10,104
5,71
0,2
5,80
1,21
2,29
2,38
11,105
5,73
5,82
1,14
1,23
3,51
2,31
9,101
2,40
11,107
6,86
4,68
5,75
1,16
1,25
3,53
2,33
14,117
6,88
5,77
13,112
15,118
0,11
1,18
3,46
8,97
3,55
2,35
10,103
4,63
6,90
5,70
13,114
0,4
15,120
0,13
1,20
3,48
2,28
2,37
4,56
4,65
6,92
0,6
3,50
2,30
9,100
4,58
11,106
6,85
4,67
7,93
0,8
3,43
12,110
3,52
14,116
1,27
4,60
6,87
4,69
7,95
0,1
5,79
0,10
3,45
3,54
4,62
6,89
13,113
5,72
0,3
5,81
0,12
3,47
1,22
