index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,False,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,False
9,False,False
10,False,False
11,False,False
12,False,False
13,True,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,True,False
23,False,False
24,True,False
25,False,False
26,False,False
27,False,False
28,False,False
29,False,False
30,False,False
31,False,False
32,False,False
33,True,False
34,False,False
35,False,False
36,True,False
37,False,False
38,False,False
39,True,False
40,False,False
41,False,False
42,True,False
43,False,False
44,False,False
45,True,False
46,False,False
47,False,False
48,True,False
49,False,False
50,False,False
51,False,False
52,False,False
53,True,False
54,False,False
55,False,False
56,False,False
57,False,False
58,True,False
59,False,False
60,False,False
61,False,False
62,False,False
63,True,False
64,False,False
65,False,False
66,False,False
67,False,False
68,False,False
69,True,False
70,False,False
71,True,False
72,False,False
73,True,False
74,False,False
75,True,False
76,False,True
77,True,False
78,False,True
79,True,False
80,False,True
81,True,False
82,False,True
83,True,False
84,False,True
85,True,False
86,False,True
87,True,False
88,False,False
89,True,False
90,False,True
91,True,False
92,False,True
93,True,False
94,True,False
95,False,False
96,True,False
97,False,False
98,True,False
99,False,False
100,True,False
101,False,False
102,True,False
103,False,False
104,False,False
105,True,False
106,False,False
107,True,False
108,False,False
109,True,False
110,False,False
111,True,False
