0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
0,10,10
1,0,11
1,1,12
1,2,13
1,3,14
1,4,15
1,5,16
1,6,17
1,7,18
1,8,19
1,9,20
1,10,21
2,0,22
2,1,23
2,2,24
3,0,25
3,1,26
3,2,27
4,0,28
4,1,29
4,2,30
5,0,31
5,1,32
5,2,33
6,0,34
6,1,35
6,2,36
7,0,37
7,1,38
7,2,39
8,0,40
8,1,41
8,2,42
9,0,43
9,1,44
9,2,45
10,0,46
10,1,47
10,2,48
10,3,49
10,4,50
11,0,51
11,1,52
11,2,53
11,3,54
11,4,55
12,0,56
12,1,57
12,2,58
12,3,59
12,4,60
13,0,61
13,1,62
13,2,63
13,3,64
13,4,65
14,0,66
14,1,67
14,2,68
14,3,69
14,4,70
15,0,71
15,1,72
15,2,73
15,3,74
15,4,75
16,0,76
16,1,77
16,2,78
16,3,79
16,4,80
17,0,81
17,1,82
17,2,83
17,3,84
17,4,85
