source,destination,label
76,72,False
114,76,False
54,68,True
133,4,False
209,122,False
176,39,True
7,50,True
28,60,False
166,29,False
184,96,False
194,110,False
89,76,False
183,98,False
170,89,True
15,62,False
174,38,False
202,53,False
202,108,False
69,70,False
50,64,False
67,70,False
19,68,False
81,74,True
143,15,False
79,74,False
158,21,False
42,68,False
93,78,True
70,72,False
165,26,True
172,81,False
189,55,True
203,53,False
207,122,False
179,46,False
182,96,False
166,85,False
221,51,False
46,62,False
221,128,False
59,62,False
180,91,False
149,18,False
187,55,False
147,12,False
27,68,False
55,70,False
36,64,False
40,68,False
195,53,False
68,70,False
220,49,False
49,64,False
193,102,False
174,83,False
196,53,False
199,114,False
100,76,False
113,76,False
47,62,False
123,90,False
161,26,False
126,3,True
178,40,False
217,51,False
159,21,False
8,50,False
83,72,True
132,7,False
201,106,False
71,72,False
101,76,True
218,49,False
0,54,False
125,3,False
131,6,True
169,87,True
146,13,False
139,8,False
9,50,False
118,80,False
175,44,True
185,98,True
194,53,False
198,112,False
207,59,False
213,59,True
73,74,False
153,16,False
188,55,False
212,59,True
138,11,False
193,57,False
205,114,False
98,78,False
181,91,True
41,68,False
210,116,False
111,78,False
150,19,True
82,72,False
157,23,False
116,78,True
212,120,True
58,62,False
151,16,False
206,59,False
186,55,False
44,70,False
219,124,False
209,59,False
178,87,False
127,0,False
21,68,True
25,68,False
52,68,False
91,78,False
61,64,False
162,25,True
179,87,False
104,78,False
1,54,True
140,8,False
171,35,False
189,98,True
29,60,False
80,74,False
160,27,False
2,54,True
102,76,False
122,88,False
177,85,False
197,110,False
90,76,False
57,70,True
200,104,False
208,59,False
65,68,True
20,68,False
152,16,False
200,53,False
216,130,False
217,128,False
192,57,False
117,78,True
72,72,False
201,53,False
97,78,True
177,45,False
167,85,False
30,60,False
218,126,False
124,3,False
180,41,False
110,78,False
169,34,True
214,49,False
12,60,False
203,110,False
172,37,False
105,78,False
214,130,False
16,66,False
141,8,False
62,64,False
190,57,False
34,64,False
199,53,False
63,64,False
60,62,False
39,66,False
191,57,False
168,30,False
10,60,False
48,62,False
170,31,True
32,62,False
130,5,False
173,81,True
164,24,False
4,52,False
103,78,False
11,60,False
94,76,False
33,62,False
37,66,False
155,20,False
168,87,False
184,55,False
187,94,False
197,53,False
5,58,True
23,62,False
216,49,False
128,1,False
220,130,False
35,64,False
173,43,True
211,59,False
84,72,False
74,74,False
112,76,False
198,53,False
96,76,False
148,17,False
87,74,False
205,53,False
190,102,False
211,118,False
75,74,False
196,114,False
86,74,False
31,62,False
137,10,False
191,102,False
13,62,False
17,66,False
176,85,True
182,55,False
204,112,False
109,78,False
115,78,False
99,78,False
142,13,False
208,120,False
85,74,False
171,89,False
6,48,False
107,76,False
45,70,False
210,59,False
156,22,False
95,76,False
175,83,True
38,66,False
51,64,False
108,76,False
53,68,False
181,47,True
24,62,False
145,14,False
14,62,False
18,66,False
66,68,False
136,9,False
154,21,False
185,55,True
213,122,True
206,120,False
77,72,False
92,78,False
134,4,True
188,96,False
43,70,False
192,100,False
219,51,False
129,2,True
56,70,False
119,82,False
78,72,False
144,12,False
106,76,False
121,86,False
183,55,False
167,33,False
88,76,False
22,62,False
64,68,False
163,27,True
186,92,False
26,68,False
195,112,False
204,53,False
215,51,True
215,128,True
120,84,False
3,56,False
135,4,False
