source,destination
46,155
52,168
15,94
8,55
18,99
36,135
10,61
25,114
3,22
11,69
14,86
53,169
4,30
22,108
5,37
63,189
13,81
43,149
50,164
60,183
16,95
34,131
9,56
10,63
3,24
6,41
57,178
11,71
14,88
20,104
4,32
1,8
5,39
23,109
41,145
13,83
58,179
64,192
27,118
9,58
30,123
48,159
0,0
37,138
6,43
65,193
21,105
54,172
1,10
38,139
55,173
44,152
62,188
8,52
28,119
61,186
9,60
12,77
0,2
3,19
11,66
45,153
6,45
4,27
32,128
35,133
13,78
42,148
52,167
59,182
39,142
8,54
3,21
49,162
11,68
14,85
4,29
1,5
33,129
2,13
13,80
50,163
56,176
19,102
40,143
12,72
3,23
6,40
57,177
14,87
20,103
4,31
7,48
10,65
1,7
26,116
47,157
2,15
13,82
17,98
64,191
27,117
34,132
51,166
9,57
12,74
15,91
37,137
3,25
6,42
24,112
14,89
7,50
1,9
41,146
2,17
5,34
44,151
62,187
31,126
9,59
12,76
15,93
48,160
6,44
4,26
25,113
32,127
0,4
21,106
1,11
42,147
22,107
5,36
55,174
29,122
39,141
28,120
46,156
49,161
6,46
18,100
4,28
10,62
36,136
11,70
35,134
2,12
53,170
5,38
56,175
19,101
63,190
43,150
60,184
16,96
7,47
10,64
26,115
1,6
33,130
2,14
54,171
17,97
23,110
51,165
40,144
12,73
15,90
58,180
8,51
61,185
24,111
30,124
0,1
7,49
47,158
65,194
2,16
5,33
31,125
38,140
12,75
15,92
59,181
8,53
0,3
3,20
11,67
14,84
45,154
2,18
5,35
29,121
13,79
