index,is_init,is_goal
0,False,True
1,True,False
2,False,False
3,False,False
4,False,False
5,False,True
6,False,False
7,True,False
8,False,False
9,False,False
10,False,False
11,True,False
12,False,True
13,False,False
14,False,False
15,False,True
16,True,False
17,False,False
18,False,False
19,False,False
20,False,True
21,False,False
22,True,False
23,False,False
24,False,False
25,True,False
26,False,True
27,False,False
28,False,False
29,False,False
30,True,False
31,False,True
32,False,False
33,False,False
34,False,False
35,False,False
36,True,False
37,False,True
38,False,False
39,False,False
40,False,False
41,False,False
42,True,False
43,True,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,False
49,False,False
50,True,False
51,False,False
52,False,False
53,False,False
54,False,False
55,True,False
