source,destination
26,140
24,88
24,97
8,55
24,106
25,114
0,5
3,22
25,123
4,30
5,37
15,69
26,133
26,142
24,90
24,99
25,107
22,83
25,116
11,62
3,24
6,41
25,125
4,32
13,65
1,8
26,135
18,76
24,92
26,144
24,101
20,79
9,58
25,109
0,0
25,118
3,26
6,43
1,10
26,128
16,72
26,137
26,146
24,94
8,52
25,111
17,73
0,2
23,86
4,27
1,12
26,130
2,20
24,87
26,139
24,96
8,54
14,67
21,82
3,21
4,29
7,46
26,132
26,141
24,89
12,63
8,56
11,61
3,23
6,40
4,31
7,48
1,7
19,77
15,70
2,15
26,134
18,75
9,57
22,84
24,103
3,25
6,42
7,50
13,66
25,120
1,9
26,127
16,71
2,17
5,34
20,80
24,105
23,85
6,44
10,60
25,113
0,4
25,122
1,11
26,129
2,19
5,36
21,81
24,98
4,28
7,45
25,115
0,6
25,124
1,13
5,38
26,143
24,91
14,68
24,100
6,39
25,108
7,47
25,117
25,126
2,14
26,136
12,64
26,145
24,93
8,51
24,102
25,110
0,1
7,49
25,119
19,78
2,16
5,33
26,138
24,95
8,53
24,104
10,59
25,112
17,74
0,3
25,121
2,18
5,35
26,131
