source,destination
1,31
7,145
2,39
2,48
3,77
2,57
5,138
4,94
1,15
4,103
9,154
1,24
4,112
2,32
7,147
2,41
3,70
2,50
5,131
3,79
4,87
1,8
4,96
1,17
4,105
1,26
6,141
10,157
2,34
2,43
5,124
3,72
2,52
0,0
5,133
3,81
4,89
1,10
4,98
1,19
4,107
1,28
10,159
2,36
5,117
3,65
2,45
5,126
3,74
2,54
0,2
5,135
3,83
4,91
1,12
4,100
1,21
4,109
1,30
7,144
2,38
11,160
5,119
3,67
2,47
5,128
3,76
2,56
5,137
3,85
1,5
4,93
1,14
4,102
8,148
1,23
4,111
7,146
3,60
2,40
11,162
5,121
3,69
2,49
5,130
3,78
5,139
4,86
1,7
4,95
1,16
4,104
8,150
1,25
10,156
2,33
5,114
3,62
2,42
6,143
5,123
3,71
5,132
3,80
4,88
1,9
4,97
1,18
4,106
10,158
2,35
5,116
3,64
5,125
3,73
4,110
3,82
5,134
4,90
0,4
1,11
4,99
1,20
9,153
2,37
5,118
3,66
5,127
3,75
2,58
4,92
1,13
9,155
3,59
11,161
6,140
5,120
3,68
5,129
9,152
2,51
1,6
8,149
5,113
1,27
3,61
11,163
6,142
5,122
2,44
2,53
0,1
8,151
4,108
5,115
1,29
3,63
2,46
2,55
0,3
5,136
3,84
4,101
1,22
