source,destination
26,140
26,149
24,97
24,106
10,52
17,67
25,114
0,5
3,22
25,123
4,30
5,37
26,133
26,142
8,48
24,99
24,108
25,116
3,24
6,41
23,91
25,125
4,32
15,62
1,8
5,39
26,135
26,144
21,75
24,101
22,76
11,55
0,0
23,84
25,118
3,26
6,43
23,93
13,58
1,10
12,56
18,69
26,137
26,146
20,72
9,51
0,2
19,70
23,86
6,45
23,95
1,12
16,65
2,20
26,139
26,148
24,96
17,66
23,79
3,21
23,88
4,29
7,46
26,132
26,141
14,60
23,81
3,23
6,40
23,90
24,110
4,31
1,7
25,127
2,15
26,134
8,49
11,54
24,103
23,83
3,25
6,42
23,92
24,112
4,33
25,120
15,63
1,9
25,129
2,17
5,34
18,68
9,50
22,77
24,105
23,85
6,44
23,94
13,59
0,4
25,122
1,11
16,64
25,131
2,19
5,36
20,73
24,98
23,78
24,107
10,53
23,87
4,28
25,115
0,6
25,124
1,13
5,38
26,143
21,74
24,100
23,80
24,109
23,89
7,47
25,117
25,126
2,14
26,136
14,61
26,145
24,102
23,82
24,111
0,1
25,119
3,27
25,128
2,16
12,57
26,138
26,147
24,104
24,113
0,3
19,71
25,121
25,130
2,18
5,35
