source,destination
13,143
1,31
4,64
6,91
8,110
2,39
4,73
8,119
2,48
7,99
5,74
0,5
5,83
0,14
11,133
14,150
1,24
13,145
1,33
4,66
8,112
2,41
8,121
7,101
5,76
0,7
10,127
5,85
0,16
11,135
1,26
1,35
15,153
8,114
2,43
0,0
9,122
5,78
0,9
10,129
1,19
1,28
1,37
8,116
2,45
0,2
9,124
12,141
5,80
14,147
7,108
1,21
13,142
1,30
3,58
2,38
8,118
2,47
6,93
9,126
5,82
11,132
14,149
1,23
13,144
1,32
3,51
3,60
2,40
8,111
6,86
2,49
4,68
8,120
6,95
5,75
1,22
5,84
7,103
14,151
0,18
1,25
13,146
3,53
8,113
2,42
6,88
4,70
12,138
15,155
6,97
5,77
7,105
10,131
0,11
3,55
4,63
6,90
4,72
9,123
12,140
7,98
7,107
0,4
0,13
1,20
3,57
4,65
6,92
9,125
7,100
7,109
0,6
0,15
11,134
3,50
3,59
1,34
4,67
15,152
6,94
7,102
10,128
0,8
0,17
11,136
3,52
1,27
3,61
1,36
6,87
4,69
12,137
15,154
6,96
8,115
2,44
7,104
0,1
5,79
0,10
10,130
3,54
1,29
4,62
6,89
4,71
12,139
15,156
8,117
2,46
7,106
0,3
5,81
0,12
14,148
3,56
