source,destination
7,81
3,13
3,22
4,30
6,57
4,39
6,66
7,74
7,83
3,15
3,24
4,32
6,59
9,92
6,68
7,76
7,85
0,0
3,17
4,25
4,34
6,61
6,70
7,78
10,95
5,53
7,87
3,10
0,2
3,19
4,27
1,3
4,36
6,63
8,91
5,46
7,80
10,97
5,55
3,12
3,21
4,29
1,5
4,38
6,65
7,73
5,48
7,82
11,98
3,14
3,23
4,31
6,58
2,6
4,40
7,75
5,41
9,94
5,50
11,100
3,16
4,33
2,8
5,43
6,72
5,52
3,9
3,18
4,26
4,35
8,90
5,45
10,96
5,54
3,11
4,28
1,4
6,67
5,47
5,56
7,84
6,60
9,93
6,69
5,49
11,99
7,77
7,86
0,1
2,7
6,62
5,42
6,71
5,51
7,79
7,88
3,20
8,89
4,37
6,64
5,44
