0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
1,0,6
1,1,7
1,2,8
1,3,9
1,4,10
1,5,11
2,0,12
2,1,13
2,2,14
2,3,15
2,4,16
2,5,17
3,0,18
3,1,19
3,2,20
3,3,21
3,4,22
3,5,23
4,0,24
4,1,25
4,2,26
4,3,27
4,4,28
4,5,29
5,0,30
5,1,31
5,2,32
5,3,33
5,4,34
5,5,35
6,0,36
6,1,37
6,2,38
6,3,39
6,4,40
6,5,41
7,0,42
7,1,43
7,2,44
7,3,45
7,4,46
7,5,47
8,0,48
8,1,49
8,2,50
8,3,51
9,0,52
9,1,53
9,2,54
9,3,55
10,0,56
10,1,57
10,2,58
10,3,59
11,0,60
11,1,61
11,2,62
11,3,63
11,4,64
11,5,65
11,6,66
11,7,67
12,0,68
12,1,69
12,2,70
12,3,71
12,4,72
12,5,73
12,6,74
12,7,75
13,0,76
13,1,77
13,2,78
13,3,79
13,4,80
13,5,81
13,6,82
13,7,83
14,0,84
14,1,85
14,2,86
14,3,87
14,4,88
14,5,89
14,6,90
14,7,91
15,0,92
15,1,93
16,0,94
16,1,95
17,0,96
17,1,97
18,0,98
18,1,99
19,0,100
19,1,101
20,0,102
20,1,103
21,0,104
21,1,105
22,0,106
22,1,107
23,0,108
23,1,109
24,0,110
24,1,111
25,0,112
25,1,113
26,0,114
26,1,115
27,0,116
27,1,117
28,0,118
28,1,119
29,0,120
29,1,121
30,0,122
30,1,123
31,0,124
31,1,125
32,0,126
32,1,127
33,0,128
33,1,129
34,0,130
34,1,131
35,0,132
35,1,133
36,0,134
36,1,135
37,0,136
37,1,137
38,0,138
38,1,139
39,0,140
39,1,141
40,0,142
40,1,143
41,0,144
41,1,145
42,0,146
42,1,147
43,0,148
43,1,149
44,0,150
44,1,151
