index,is_init,is_goal
0,False,False
1,False,False
2,False,False
3,True,False
4,True,False
5,False,False
6,False,False
7,False,False
8,True,False
9,False,False
10,False,True
11,False,False
12,True,False
13,False,True
14,False,False
15,False,False
16,True,False
17,False,True
18,False,False
19,False,False
20,False,False
21,False,False
22,False,True
23,True,False
24,True,False
25,False,False
26,False,True
27,False,False
28,True,False
29,False,True
30,False,False
31,False,False
32,True,False
33,False,True
34,False,False
35,False,False
36,True,False
37,False,False
38,False,True
39,False,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,True,False
46,False,False
47,False,False
48,False,False
49,False,False
50,True,False
51,False,False
52,False,False
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,False,False
59,False,False
60,False,False
61,True,False
62,True,False
63,False,False
