source,destination,label
48,257,False
17,326,False
29,172,False
47,121,False
1,250,False
20,246,False
46,96,False
29,211,False
49,270,False
2,263,False
28,113,False
40,366,False
52,201,False
6,308,False
50,291,False
37,320,False
18,51,False
18,62,False
3,273,False
54,350,False
41,376,False
44,405,False
9,164,False
45,424,False
43,207,False
48,102,False
0,238,False
20,342,False
9,203,False
42,389,False
40,172,False
27,427,False
31,257,False
34,97,False
37,137,False
38,145,False
28,66,False
39,350,False
47,296,False
37,20,False
51,196,False
47,45,False
32,267,False
55,411,False
36,315,False
43,400,False
54,179,True
52,376,False
33,280,False
31,63,False
41,183,True
49,330,False
47,113,False
49,79,False
49,262,False
55,351,False
44,212,False
13,278,False
30,246,False
52,193,False
54,410,False
43,401,False
47,53,False
45,416,False
19,170,False
53,337,False
28,124,False
48,325,False
42,381,False
52,384,False
48,74,False
32,74,False
8,94,False
18,111,False
53,174,False
39,159,False
19,182,True
30,247,False
47,288,False
53,405,False
51,188,False
49,254,False
51,216,False
54,418,False
19,171,False
54,167,False
33,272,False
34,291,False
37,331,False
33,10,False
8,45,False
8,56,False
30,53,False
18,73,False
49,322,False
49,71,False
52,360,False
38,341,False
41,30,False
9,214,False
9,225,False
19,228,False
30,238,False
48,249,False
54,402,False
33,89,False
54,151,False
29,175,False
29,186,False
43,393,False
46,88,False
49,139,False
8,46,False
28,127,False
40,358,False
6,311,False
9,165,False
9,176,False
48,317,False
50,283,False
48,66,False
35,106,False
54,342,False
41,368,False
44,408,False
45,427,False
43,210,False
45,42,False
53,397,False
33,90,False
49,246,False
36,116,False
53,146,False
40,164,False
40,175,False
28,78,False
44,223,False
28,89,False
51,208,False
18,122,False
31,249,False
18,133,False
9,179,True
34,100,False
37,129,False
35,297,False
38,148,False
54,159,False
39,353,False
25,305,False
55,375,False
45,233,False
29,233,False
30,45,False
49,314,False
55,403,False
36,318,False
49,63,False
42,198,False
38,333,False
52,368,False
19,231,False
33,283,False
31,66,False
18,84,False
35,114,False
48,241,False
47,105,False
42,35,False
23,281,False
46,80,False
49,55,True
52,185,False
48,309,False
50,275,False
48,58,False
54,334,False
22,364,False
16,409,False
34,13,False
26,412,False
45,419,False
39,26,False
8,106,False
23,377,False
42,384,False
40,167,False
47,252,False
53,166,False
34,92,False
37,132,False
38,140,False
38,151,False
39,345,False
41,177,False
46,72,False
45,225,False
51,180,False
47,280,False
19,146,False
32,262,False
21,352,False
2,356,False
36,310,False
14,385,False
55,395,False
42,190,False
43,395,False
31,2,True
53,234,False
11,350,False
33,275,False
31,58,False
41,178,True
34,294,False
32,77,False
37,323,False
8,59,False
18,87,False
41,379,False
39,162,False
47,97,False
9,189,False
36,127,False
16,313,False
30,241,False
52,177,False
26,316,False
33,81,False
54,143,False
54,394,False
50,267,False
18,49,False
43,396,False
49,131,False
9,140,False
32,270,False
20,340,False
4,284,False
19,193,False
45,43,False
54,211,False
27,425,False
39,154,False
11,252,False
24,390,False
43,202,False
46,64,False
8,117,False
51,172,False
49,238,False
47,272,False
53,389,False
55,387,False
25,403,False
9,141,False
48,293,False
0,332,False
29,197,False
29,208,False
53,226,False
52,352,False
7,417,False
34,286,False
37,326,False
46,132,False
53,150,True
30,48,False
41,371,False
47,89,False
22,269,False
49,306,False
4,382,False
28,138,False
38,336,False
50,327,False
48,110,False
26,319,False
17,324,False
