source,destination
6,18
22,81
23,98
23,107
21,64
6,20
17,51
19,57
22,74
16,49
22,83
23,91
12,36
23,100
9,28
14,42
7,21
17,53
22,67
19,59
22,76
0,0
22,85
15,46
23,93
12,38
23,102
14,44
8,25
10,31
7,23
22,69
3,10
22,78
0,2
5,16
23,95
1,3
23,104
22,71
22,80
23,88
23,97
1,5
18,55
23,106
11,34
22,73
22,82
4,13
23,90
23,99
2,6
23,108
20,60
17,52
22,66
22,75
13,39
22,84
15,45
23,92
12,37
23,101
2,8
8,24
10,30
20,62
22,68
3,9
22,77
13,41
15,47
23,94
8,26
10,32
21,63
6,19
22,70
3,11
23,87
16,48
1,4
18,54
9,27
11,33
22,72
4,12
19,58
23,89
16,50
18,56
9,29
14,43
11,35
22,65
7,22
4,14
0,1
5,15
22,86
2,7
23,103
20,61
13,40
22,79
5,17
23,96
23,105
