source,destination
4,55
10,98
2,39
5,65
0,5
1,15
3,49
1,24
6,75
4,57
2,32
7,83
10,100
2,41
5,67
0,7
3,42
9,92
1,17
1,26
6,77
4,59
2,34
7,85
5,69
0,0
0,9
3,44
1,19
4,52
4,61
2,36
5,62
5,71
0,2
1,21
8,91
4,54
2,29
10,97
2,38
5,64
1,14
1,23
3,51
2,31
7,82
10,99
2,40
5,66
1,22
1,16
1,25
9,94
2,33
10,101
6,79
5,68
0,11
1,18
8,88
3,46
9,96
6,72
2,35
6,81
5,70
0,4
0,13
1,20
8,90
3,48
2,28
6,74
2,37
4,56
5,63
0,6
3,50
2,30
6,76
4,58
7,84
0,8
3,43
9,93
1,27
6,78
4,60
7,86
0,1
0,10
8,87
3,45
9,95
4,53
6,80
0,3
0,12
8,89
3,47
6,73
