source,destination
1,31
4,119
7,136
1,40
1,49
2,57
0,5
3,86
2,66
0,14
3,95
2,75
0,23
4,103
4,112
1,33
4,121
7,138
1,42
1,51
3,79
2,59
0,7
3,88
2,68
0,16
3,97
4,105
6,132
4,114
1,35
4,123
7,140
1,44
0,0
3,81
2,61
0,9
3,90
3,99
4,107
6,134
1,28
4,116
1,37
4,125
1,46
5,126
2,54
0,2
3,83
3,92
3,101
4,109
1,30
4,118
1,39
5,128
2,56
3,85
3,94
4,102
2,77
0,25
4,111
1,32
7,137
5,130
3,78
1,53
3,87
2,70
0,18
4,104
7,139
3,80
3,89
2,63
0,11
2,72
0,20
4,106
1,48
3,82
0,4
2,65
0,13
2,74
0,22
4,120
5,127
1,41
1,50
2,58
0,6
2,67
0,15
3,96
2,76
0,24
6,131
4,113
1,34
4,122
5,129
1,43
1,52
2,60
0,8
2,69
0,17
3,98
0,26
6,133
1,27
4,115
1,36
4,124
1,45
0,1
2,62
0,10
3,91
2,71
0,19
3,100
4,108
6,135
1,29
4,117
1,38
1,47
2,55
0,3
3,84
2,64
0,12
3,93
2,73
0,21
4,110
