source,destination
1,31
1,40
1,49
2,57
0,5
11,124
3,86
2,66
0,14
2,75
0,23
4,94
1,33
1,42
1,51
3,79
2,59
0,7
3,88
2,68
0,16
6,105
1,26
12,127
1,35
1,44
8,114
2,52
0,0
10,120
3,81
2,61
0,9
4,89
5,96
1,28
1,37
1,46
8,116
2,54
0,2
10,122
3,83
4,91
7,108
1,30
1,39
9,117
2,56
11,123
3,85
6,102
4,93
7,110
2,77
0,25
1,32
9,119
3,78
11,125
3,87
6,104
7,112
2,70
0,18
8,113
3,80
6,106
2,63
0,11
2,72
0,20
5,98
1,48
3,82
4,90
0,4
7,107
2,65
0,13
2,74
0,22
5,100
1,41
1,50
6,101
2,58
0,6
4,92
7,109
2,67
0,15
2,76
0,24
12,126
1,34
9,118
1,43
6,103
2,60
0,8
7,111
2,69
0,17
5,95
1,27
12,128
1,36
1,45
8,115
2,53
0,1
10,121
2,62
0,10
2,71
0,19
5,97
1,29
1,38
1,47
2,55
0,3
3,84
2,64
0,12
2,73
0,21
5,99
