source,destination
23,68
41,104
44,109
62,145
30,82
2,11
48,118
9,35
14,49
32,85
21,64
42,105
7,28
55,132
11,44
59,139
3,15
39,99
28,78
46,114
49,119
12,45
1,8
18,58
8,32
66,153
35,92
10,38
53,128
56,133
19,59
63,148
0,0
3,17
5,23
60,142
26,73
33,88
10,40
54,129
17,55
50,122
0,2
34,89
4,18
40,102
51,123
58,138
61,143
24,69
57,136
41,103
47,116
65,152
11,41
31,83
64,150
38,98
4,20
48,117
1,5
2,13
8,29
45,112
55,131
11,43
29,79
62,146
46,113
4,22
52,126
15,52
1,7
18,57
36,93
25,72
8,31
53,127
10,37
42,106
22,66
63,147
43,107
3,16
13,48
60,141
16,53
49,120
67,156
1,9
33,87
20,62
10,39
23,67
56,134
6,26
40,101
58,137
27,76
0,4
30,81
2,10
37,96
9,34
47,115
65,151
21,63
54,130
17,56
7,27
38,97
44,110
51,124
4,19
28,77
61,144
24,70
2,12
45,111
9,36
14,50
32,86
11,42
35,91
31,84
4,21
52,125
15,51
59,140
39,100
1,6
25,71
2,14
8,30
12,46
22,65
66,154
29,80
50,121
13,47
19,60
0,1
67,155
5,24
36,94
57,135
20,61
26,74
6,25
43,108
64,149
27,75
0,3
16,54
34,90
37,95
9,33
