source,destination
12,123
15,140
1,31
6,82
4,64
2,39
7,90
5,74
0,5
0,14
3,49
1,24
6,75
4,57
12,125
16,141
2,32
2,41
7,92
5,67
11,117
0,7
13,129
1,17
1,26
6,77
4,59
8,96
16,143
2,34
7,85
2,43
10,111
5,69
0,0
11,119
0,9
1,19
15,137
1,28
8,98
4,61
16,145
2,36
7,87
9,106
2,45
10,113
5,71
0,2
1,21
15,139
1,30
8,100
2,38
9,108
2,47
10,115
14,131
5,73
13,126
1,23
8,93
3,51
2,40
9,110
5,66
11,116
14,133
1,22
13,128
1,16
1,25
8,95
16,142
3,53
2,33
9,103
6,79
2,42
5,68
11,118
14,135
0,11
13,130
1,18
8,97
16,144
3,55
2,35
9,105
12,122
6,81
4,63
5,70
7,89
11,120
0,4
0,13
1,20
3,48
8,99
2,37
9,107
12,124
6,83
4,65
7,91
0,6
0,15
3,50
8,101
6,76
4,58
9,109
7,84
14,132
0,8
13,127
8,94
3,52
9,102
15,136
1,27
6,78
4,60
7,86
14,134
2,44
10,112
0,1
0,10
3,54
9,104
12,121
15,138
1,29
6,80
4,62
7,88
2,46
10,114
5,72
0,3
0,12
3,56
